Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,137639,39788,Active,Carex rupestris,CURLY SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,137645,39793,Active,Carex sartwellii,SARTWELL'S SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,145306,39431,Active,Carex saxatilis,RUSSET SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138183,39799,Active,Carex scirpoidea,SINGLE-SPIKE SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138192,39806,Active,Carex simulata,ANALOGNE SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138197,39810,Active,Carex spectabilis,SHOWY SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,145309,39434,Active,Carex stipata,SAWBEAK SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138225,39836,Active,Carex tahoensis,TAHOE SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138230,39840,Active,Carex tenuiflora,WEAK-FLOWERED SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,151292,501288,Active,Carex utriculata,BEAKED SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,206803,527176,Active,Carex vesicaria var. vesicaria,INFLATED SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,138260,39868,Active,Carex viridula,GREEN SEDGE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,139081,40009,Active,Dulichium arundinaceum,DULICHIUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,139099,40025,Active,Eleocharis acicularis,NEEDLE SPIKE-RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,155284,502236,Active,Eleocharis elliptica,SLENDER SPIKE-RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,139092,40019,Active,Eleocharis palustris,COMMON SPIKE-RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,155293,502240,Active,Eleocharis quinqueflora,FEW FLOWERED SPIKE-RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140226,40083,Active,Eriophorum angustifolium ssp. subarcticum,MANY-SPIKED COTTON-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140237,40093,Active,Eriophorum chamissonis,CHAMISSOI'S COTTON-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140240,40096,Active,Eriophorum gracile,SLENDER COTTON-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140252,40106,Active,Eriophorum viridicarinatum,GREEN-KEELED COTTON-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140290,40140,Active,Kobresia myosuroides,BELLARD'S KOBRESIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,158327,503282,Active,Kobresia simpliciuscula,SIMPLE KOBRESIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,166989,507785,Active,Schoenoplectus acutus,HARDSTEM BULRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,167012,507796,Active,Schoenoplectus subterminalis,WATER BULRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,140927,40235,Active,Scirpus microcarpus,SMALL-FRUITED BULRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,201144,522802,Active,Trichophorum alpinum,HUDSON'S BAY BULRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Cyperaceae,288352,565577,Active,Trichophorum caespitosum,TUFTED CLUBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143465,39247,Active,Juncus albescens,THREE-FLOWERED RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,158253,503247,Active,Juncus alpinoarticulatus,NORTHERN RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,213087,528598,Active,Juncus balticus var. montanus,WIREGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143441,39225,Active,Juncus biglumis,TWO-FLOWERED RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143443,39227,Active,Juncus bufonius,TOAD RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143445,39229,Active,Juncus castaneus,CHESTNUT RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143481,39261,Active,Juncus confusus,COLORADO RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,213111,528609,Active,Juncus drummondii var. drummondii,DRUMMOND'S RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,213114,528610,Active,Juncus drummondii var. subtriflorus,DRUMMOND'S RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,157981,-502479,Inactive,Juncus ensifolius var. ensifolius,DAGGER-LEAF RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143458,39240,Active,Juncus filiformis,THREAD RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,158272,503256,Active,Juncus longistylis,LONG-STYLED RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143516,39293,Active,Juncus mertensianus,MERTENS' RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,213991,528633,Active,Juncus nevadensis var. badius,SIERRA RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143520,39297,Active,Juncus nodosus,TUBEROUS RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143525,39300,Active,Juncus parryi,PARRY'S RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143533,39308,Active,Juncus regelii,REGEL'S RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,144356,39311,Active,Juncus saximontanus,DAGGER-LEAF RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,143461,39243,Active,Juncus tenuis,SLENDER RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,201688,524283,Active,Luzula arcuata ssp. unalaschcensis,CURVED WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,189235,516455,Active,Luzula fastigiata,SMALL-FLOWERED WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,212976,529020,Active,Luzula glabrata var. hitchcockii,SMOOTH WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,201692,524285,Active,Luzula multiflora ssp. multiflora,SWEEP'S BRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,201698,524288,Active,Luzula parviflora ssp. parviflora,SMALL-FLOWERED WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,144396,39348,Active,Luzula piperi,PIPER'S WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Juncaceae,144399,39350,Active,Luzula spicata,SPIKED WOODRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,203111,525105,Active,Achnatherum nelsonii ssp. dorei,SMALL NEEDLEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,168718,507955,Active,Achnatherum richardsonii,RICHARDSON'S NEEDLEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,86312,182478,Active,Agropyron cristatum,CRESTED WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141893,40383,Active,Agropyron scribneri,TICKLE-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142882,40412,Active,Agrostis exarata,SPIKE-BENTGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,86343,182505,Active,Agrostis humilis,ALPINE BENTGRASS,Agrostis thurberiana,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142869,40400,Active,Agrostis stolonifera,REDTOP,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,291767,564993,Active,Agrostis variabilis,VARIABLE BENTGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142908,40436,Active,Alopecurus aequalis,LITTLE MEADOW-FOXTAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142905,40433,Active,Alopecurus alpinus,ALPINE MEADOW-FOXTAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,140425,41459,Active,Avena sativa,COMMON OAT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,139348,41325,Active,Beckmannia syzigachne,SLOUGH-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,292410,565860,Active,Bromus anomalus,NODDING BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142958,40481,Active,Bromus carinatus,CALIFORNIA BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142974,40496,Active,Bromus ciliatus,FRINGED BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,142975,40497,Active,Bromus commutatus,HAIRY CHESS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200681,523697,Active,Bromus hordeaceus ssp. hordeaceus,SOFT BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,293799,566598,Active,Bromus inermis var. inermis,SMOOTH BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,293805,566600,Active,Bromus inermis var. pumpellianus,WAGNON PUMPELLY'S BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143551,40524,Active,Bromus tectorum,CHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143554,40527,Active,Bromus vulgaris,COLUMBIA BROME,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143573,40544,Active,Calamagrostis canadensis,BLUEJOINT REEDGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143594,40563,Active,Calamagrostis purpurascens,PURPLE REEDGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143569,40540,Active,Calamagrostis rubescens,PINEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,201941,523717,Active,Calamagrostis stricta ssp. inexpansa,NARROW-SPIKED REEDGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,201943,523718,Active,Calamagrostis stricta ssp. stricta,SLIMSTEM REEDGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143617,40584,Active,Cinna latifolia,WOODREED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,103360,193446,Active,Dactylis glomerata,ORCHARD-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141948,41632,Active,Danthonia californica,CALIFORNIA OATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141954,41638,Active,Danthonia intermedia,TIMBER OATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141949,41633,Active,Danthonia parryi,PARRY'S OATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141959,41642,Active,Danthonia spicata,POVERTY OATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,141952,41636,Active,Danthonia unispicata,ONE-SPIKED OATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,198732,523960,Active,Deschampsia cespitosa ssp. cespitosa,TUFTED HAIRGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,143628,40594,Active,Deschampsia elongata,SLENDER HAIRGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144530,40668,Active,Echinochloa crusgalli,BARNYARD-GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200357,524030,Active,Elymus alaskanus ssp. latiglumis,BROADGLUMED WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144547,40683,Active,Elymus canadensis,CANADA WILDRYE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,156044,502264,Active,Elymus elymoides,BOTTLEBRUSH GRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200359,524031,Active,Elymus glaucus ssp. glaucus,BLUE WILDRYE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200361,524032,Active,Elymus glaucus ssp. jepsonii,WESTERN RYEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200371,524037,Active,Elymus lanceolatus ssp. lanceolatus,THICK-SPIKE WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,178082,512839,Active,Elymus repens,QUACKGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,156071,502277,Active,Elymus scribneri,SPREADING WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,178093,512844,Active,Elymus smithii,WESTERN WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200378,524040,Active,Elymus trachycaulus ssp. subsecundus,BEARDED WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,200380,524041,Active,Elymus trachycaulus ssp. trachycaulus,SLENDER WHEATGRASS,Agropyron caninum ssp. majus,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145646,40808,Active,Festuca altaica,ROUGH FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145629,40793,Active,Festuca baffinensis,BAFFIN ISLAND FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145630,40794,Active,Festuca brachyphylla,ALPINE FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145655,40816,Active,Festuca idahoensis,IDAHO FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145660,40820,Active,Festuca occidentalis,WESTERN FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145632,40796,Active,Festuca rubra,RED FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,159917,502611,Active,Festuca saximontana,SHEEP FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145666,40826,Active,Festuca subulata,BEARDED FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145635,40799,Active,Festuca vivipara,VIVIPAROUS  FESCUE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145683,40841,Active,Glyceria borealis,NORTHERN MANNAGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,158120,502812,Active,Glyceria grandis,REED MANNAGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145674,40833,Active,Glyceria striata,FOWL MANNAGRASS,Glyceria elata,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,160172,502934,Active,Helictotrichon hookeri,SPIKE-OAT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,203134,525116,Active,Hesperostipa comata ssp. comata,NEEDLE-AND-THREAD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,292439,565874,Active,Hierochloe odorata,VANILLAGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,146265,40875,Active,Hordeum brachyantherum,MEADOW BARLEY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,146261,40871,Active,Hordeum jubatum,FOXTAIL BARLEY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,158331,503284,Active,Koeleria macrantha,PRAIRIE JUNEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,161549,503433,Active,Leymus cinereus,GREAT BASIN WILDRYE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,161555,503436,Active,Leymus innovatus,BOREAL WILDRYE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,201640,524260,Active,Lolium perenne ssp. multiflorum,ITALIAN RYEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,169460,507983,Active,Lolium pratense,English fescue,,Probably Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144108,41851,Active,Melica bulbosa,COMMON ONIONGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144118,41860,Active,Melica smithii,SMITH'S ONIONGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144119,41861,Active,Melica spectabilis,SHOWY ONIONGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144104,41848,Active,Melica subulata,ALASKA ONIONGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144176,41912,Active,Muhlenbergia filiformis,SLENDER MUHLY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144182,41918,Active,Muhlenbergia glomerata,MARSH MUHLY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,144204,41938,Active,Muhlenbergia richardsonis,MAT MUHLY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,166776,507086,Active,Nassella viridula,GREEN NEEDLEGRASS,,Probably Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,145067,41979,Active,Oryzopsis asperifolia,ROUGH-LEAF RICEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,146309,40914,Active,Panicum capillare,COMMON WITCHGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,139359,41335,Active,Phalaris arundinacea,REED CANARYGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147309,41063,Active,Phleum alpinum,ALPINE TIMOTHY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147308,41062,Active,Phleum pratense,COMMON TIMOTHY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,290094,565407,Active,Piptatherum exiguum,LITTLE RICEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147323,41076,Active,Poa alpina,ALPINE BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,148055,41107,Active,Poa annua,ANNUAL BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,205222,524539,Active,Poa arctica ssp. grayana,GRAY'S BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,148065,41116,Active,Poa bulbosa,BULBOUS BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147330,41082,Active,Poa compressa,CANADA BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,148071,41121,Active,Poa cusickii,CUSICK'S BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,205233,524544,Active,Poa glauca ssp. rupicola,TIMBERLINE BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,206958,524988,Active,Poa laxa ssp. banffiana,WEAK BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147345,41096,Active,Poa lettermanii,LETTERMAN BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,206552,526427,Active,Poa nemoralis ssp. interior,INLAND BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,148104,41151,Active,Poa palustris,FOWL BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,192010,519251,Active,Poa paucispicula,BOG BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147336,41088,Active,Poa pratensis,KENTUCKY BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,147354,41103,Active,Poa secunda,ROUGH BLUEGRASS,"Poa nevadensis, Poa secunda ssp. juncifolia, Poa sandbergii, Poa gracillima",Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,148112,41159,Active,Poa stenantha,TRINIUS' BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,171404,508133,Active,Poa wheeleri,WHEELER'S BLUEGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,206029,524600,Active,Pseudoroegneria spicata ssp. spicata,BLUEBUNCH WHEATGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,215311,531133,Active,Torreyochloa pallida var. pauciflora,WEAK ALKALIGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,204144,522927,Active,Trisetum canescens,TALL TRISETUM,Trisetum cernuum,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,139328,41307,Active,Trisetum orthochaetum,LOLO TRISETUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,139313,41294,Active,Trisetum spicatum,DOWNY TRISETUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,139334,41312,Active,Trisetum wolfii,BEARDLESS TRISETUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,146727,42237,Active,Triticum aestivum,WHEAT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Poaceae,146744,42252,Active,Vahlodea atropurpurea,MOUNTAIN HAIRGRASS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Typhaceae,147651,42318,Active,Sparganium angustifolium,FLOATING BUR-REED,Sparganium emersum var. multipedunculatum,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Typhaceae,168345,507177,Active,Sparganium natans,SMALL BUR-REED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Poales,Typhaceae,147660,42326,Active,Typha latifolia,BROADLEAVED CAT-TAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Aspleniaceae,75949,17366,Active,Asplenium trichomanes-ramosum,GREEN SPLEENWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dennstaedtiaceae,74576,17224,Active,Pteridium aquilinum,BRACKEN FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,154417,502157,Active,Dryopteris carthusiana,SPINULOSE WOOD-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,79518,17531,Active,Dryopteris cristata,BUCKLER FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,79551,17534,Active,Dryopteris expansa,SPREADING WOOD-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,79562,17535,Active,Dryopteris filix-mas,MALE-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,80333,17677,Active,Polystichum andersonii,ANDERSONS' SWORD-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,81103,17686,Active,Polystichum lonchitis,MOUNTAIN HOLLY-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,158663,504530,Active,Polystichum munitum,COMMON SWORD-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Polypodiaceae,75636,17235,Active,Polypodium hesperium,INLAND LICORICE-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Pteridaceae,91244,181788,Active,Adiantum aleuticum,MAIDENHAIR FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Pteridaceae,82340,17332,Active,Aspidotis densa,PODFERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Pteridaceae,81639,17444,Active,Cheilanthes gracillima,LACE LIP-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Pteridaceae,82497,17461,Active,Cryptogramma acrostichoides,PARSLEY-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Pteridaceae,82508,17462,Active,Cryptogramma stelleri,STELLER'S ROCK-BRAKE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Thelypteridaceae,160700,504295,Active,Phegopteris connectilis,NORTHERN BEECH-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,106025,192173,Active,Athyrium americanum,ALPINE LADY-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,79721,17416,Active,Athyrium filix-femina ssp. cyclosorum,LADY-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,84468,17482,Active,Cystopteris fragilis,FRAGILE FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,84490,17484,Active,Cystopteris montana,MOUNTAIN BLADDER-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,158195,502848,Active,Gymnocarpium disjunctum,PACIFIC OAK-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,83130,17579,Active,Gymnocarpium dryopteris,WESTERN OAK-FERN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,85369,17745,Active,Woodsia oregana,WOODSIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,85391,17747,Active,Woodsia scopulina,ROCKY MOUNTAIN WOODSIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ranunculales,Berberidaceae,104816,195045,Active,Mahonia repens,OREGON GRAPE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ranunculales,Papaveraceae,99305,18999,Active,Corydalis aurea,GOLDEN-SMOKE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ranunculales,Papaveraceae,100216,19010,Active,Corydalis sempervirens,PINK CORYDALIS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ranunculales,Papaveraceae,95610,18953,Active,Dicentra uniflora,STEER'S-HEAD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ranunculales,Papaveraceae,158522,504114,Active,Papaver pygmaeum,ALPINE GLACIER POPPY,,Present
